fold,backbone,sample_id,split,label,label_name,prediction,prediction_name,score,experiment,source_csv,source_predictions_csv,correct,true_class_score,error_margin,predicted_class_score,rank_within_true_class,image_path,image_exists,rank_kind,rank_order,gradcam_target_name,gradcam_status,gradcam_score,resolved_image_path,gradcam_overlay_path,gradcam_heatmap_path
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,test,1,malignant,1,malignant,0.9851218461990356,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.9851218461990356,0.4851218461990356,0.9851218461990356,76,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.png,True,all,76,malignant,ok,0.9851218461990356,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all76_1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all76_1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179,test,1,malignant,1,malignant,0.9813320636749268,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.9813320636749268,0.4813320636749267,0.9813320636749268,80,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179.png,True,all,80,malignant,ok,0.9813320636749268,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all80_1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all80_1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748,test,1,malignant,1,malignant,0.98097562789917,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.98097562789917,0.48097562789917,0.98097562789917,81,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748.png,True,all,81,malignant,ok,0.9809756278991699,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all81_1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all81_1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490,test,1,malignant,1,malignant,0.9784239530563354,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.9784239530563354,0.4784239530563354,0.9784239530563354,85,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490.png,True,all,85,malignant,ok,0.9784241914749146,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all85_1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all85_1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,test,1,malignant,1,malignant,0.9617197513580322,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.9617197513580322,0.4617197513580322,0.9617197513580322,97,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998.png,True,all,97,malignant,ok,0.9617197513580322,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all97_1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all97_1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,test,1,malignant,1,malignant,0.95594984292984,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.95594984292984,0.45594984292984,0.95594984292984,104,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227.png,True,all,104,malignant,ok,0.9559498429298401,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all104_1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all104_1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843,test,1,malignant,1,malignant,0.9550393223762512,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.9550393223762512,0.4550393223762512,0.9550393223762512,106,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.png,True,all,106,malignant,ok,0.9550392031669617,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all106_1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all106_1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,test,1,malignant,1,malignant,0.8949931859970093,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.8949931859970093,0.3949931859970093,0.8949931859970093,124,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733.png,True,all,124,malignant,ok,0.8949928879737854,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all124_1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all124_1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950,test,1,malignant,1,malignant,0.8494201898574829,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.8494201898574829,0.3494201898574829,0.8494201898574829,133,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950.png,True,all,133,malignant,ok,0.8494201302528381,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all133_1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all133_1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,test,1,malignant,1,malignant,0.8266338109970093,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.8266338109970093,0.3266338109970093,0.8266338109970093,137,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912.png,True,all,137,malignant,ok,0.8266355395317078,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all137_1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all137_1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,test,1,malignant,1,malignant,0.7548301219940186,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,True,0.7548301219940186,0.2548301219940185,0.7548301219940186,142,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074.png,True,all,142,malignant,ok,0.7548296451568604,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all142_1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_predicted-malignant.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all142_1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_predicted-malignant.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,test,1,malignant,0,benign,0.4580128490924835,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.4580128490924835,0.0419871509075164,0.5419871509075165,172,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896.png,True,all,172,benign,ok,0.45801684260368347,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all172_1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all172_1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729,test,1,malignant,0,benign,0.4341750741004944,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.4341750741004944,0.0658249258995056,0.5658249258995056,173,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.png,True,all,173,benign,ok,0.4341753423213959,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all173_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all173_1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,test,1,malignant,0,benign,0.3980847001075744,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.3980847001075744,0.1019152998924255,0.6019152998924255,177,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.png,True,all,177,benign,ok,0.39808446168899536,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all177_1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all177_1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326,test,1,malignant,0,benign,0.219778686761856,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.219778686761856,0.280221313238144,0.780221313238144,192,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326.png,True,all,192,benign,ok,0.21977825462818146,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all192_1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all192_1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,test,1,malignant,0,benign,0.0887884795665741,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.0887884795665741,0.4112115204334259,0.911211520433426,207,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.png,True,all,207,benign,ok,0.08878857642412186,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all207_1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all207_1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,test,1,malignant,0,benign,0.0536967068910598,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.0536967068910598,0.4463032931089402,0.9463032931089402,216,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281.png,True,all,216,benign,ok,0.05369632691144943,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all216_1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all216_1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281_predicted-benign.png
0,efficientnet_v2_s,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,test,1,malignant,0,benign,0.0480195805430412,luna16_synthetic_2d_top3_minprob0.5_rbf,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/fold_0/efficientnet_v2_s/test_predictions.csv,outputs/luna16_synthetic_2d_top3_minprob0.5_rbf/all_test_predictions.csv,False,0.0480195805430412,0.4519804194569587,0.9519804194569588,222,data/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488.png,True,all,222,benign,ok,0.04801943525671959,/ssd2/domenico/datasets/synthetic_2d/luna16_saliency_synthetic_detector_top3_minprob0.5_rbf/1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488/surface_1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488.png,docs/luna16_synthetic_2d_gradcam_all_predicted/overlays/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all222_1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_predicted-benign.png,docs/luna16_synthetic_2d_gradcam_all_predicted/heatmaps/luna16_synthetic_2d_top3_minprob0.5_rbf_efficientnet_v2_s_fold0_malignant_all222_1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488_predicted-benign.png
